review_id,drug_raw,review_text,rating,created_at,drug
1514,Glucophage,I took Glucophage and experienced bloating and irritable and itching. It helped but had side effects.,4,2025-07-08 07:00:00,Metformin
1515,Advil,I took Advil and experienced chest pain. It helped but had side effects.,5,2024-03-16 04:00:00,Ibuprofen
1516,Glucophage,I took Glucophage and experienced headache and palpitations and dizzy. It helped but had side effects.,4,2024-08-25 19:00:00,Metformin
1517,Glucophage,I took Glucophage and experienced blood pressure and anxiety. It helped but had side effects.,5,2024-09-13 03:00:00,Metformin
1518,Ibuprofen,I took Ibuprofen and experienced brain fog. It helped but had side effects.,5,2024-10-16 22:00:00,Ibuprofen
1519,Ibuprofen,I took Ibuprofen and experienced tremor. It helped but had side effects.,4,2025-04-24 20:00:00,Ibuprofen
1520,Metformin,I took Metformin and experienced constipation. It helped but had side effects.,1,2024-08-04 13:00:00,Metformin
1521,Ibuprofen,I took Ibuprofen and experienced diarrhea and irritable. It helped but had side effects.,1,2025-01-22 04:00:00,Ibuprofen
1522,Ibuprofen,I took Ibuprofen and experienced itching and insomnia and diarrhea. It helped but had side effects.,5,2024-10-28 15:00:00,Ibuprofen
1523,Acetaminophen,I took Acetaminophen and experienced redness. It helped but had side effects.,2,2025-01-13 21:00:00,Acetaminophen
1524,Advil,I took Advil and experienced bloating. It helped but had side effects.,3,2025-06-05 16:00:00,Ibuprofen
1525,Ibuprofen,I took Ibuprofen and experienced vomiting. It helped but had side effects.,4,2025-07-17 23:00:00,Ibuprofen
1526,Tylenol,I took Tylenol and experienced dizzy and headache. It helped but had side effects.,1,2024-02-15 05:00:00,Acetaminophen
1527,Tylenol,I took Tylenol and experienced bloating. It helped but had side effects.,5,2024-01-14 13:00:00,Acetaminophen
1528,Acetaminophen,I took Acetaminophen and experienced fatigue and nausea and blood pressure. It helped but had side effects.,3,2024-07-04 02:00:00,Acetaminophen
1529,Tylenol,I took Tylenol and experienced palpitations and hives and blood pressure. It helped but had side effects.,5,2024-05-10 01:00:00,Acetaminophen
1530,Glucophage,I took Glucophage and experienced stomach cramps and rash. It helped but had side effects.,1,2025-03-13 03:00:00,Metformin
1531,Tylenol,I took Tylenol and experienced chest pain. It helped but had side effects.,2,2024-02-17 01:00:00,Acetaminophen
1532,Ibuprofen,I took Ibuprofen and experienced anxiety and irritable. It helped but had side effects.,1,2024-11-01 18:00:00,Ibuprofen
1533,Acetaminophen,I took Acetaminophen and experienced chest pain. It helped but had side effects.,2,2024-05-27 19:00:00,Acetaminophen
1534,Acetaminophen,I took Acetaminophen and experienced brain fog. It helped but had side effects.,1,2024-09-24 08:00:00,Acetaminophen
1535,Acetaminophen,I took Acetaminophen and experienced rash and blood pressure and diarrhea. It helped but had side effects.,3,2024-11-17 19:00:00,Acetaminophen
1536,Acetaminophen,I took Acetaminophen and experienced chest pain. It helped but had side effects.,4,2024-01-05 02:00:00,Acetaminophen
1537,Tylenol,I took Tylenol and experienced palpitations. It helped but had side effects.,5,2025-07-01 14:00:00,Acetaminophen
1538,Ibuprofen,I took Ibuprofen and experienced palpitations and chest pain and constipation. It helped but had side effects.,1,2025-05-05 23:00:00,Ibuprofen
1539,Acetaminophen,I took Acetaminophen and experienced rash and chest pain and constipation. It helped but had side effects.,2,2024-06-27 02:00:00,Acetaminophen
1540,Ibuprofen,I took Ibuprofen and experienced nausea and itching. It helped but had side effects.,5,2024-05-22 00:00:00,Ibuprofen
1541,Glucophage,I took Glucophage and experienced blood pressure. It helped but had side effects.,5,2025-06-19 13:00:00,Metformin
1542,Glucophage,I took Glucophage and experienced tremor. It helped but had side effects.,4,2025-08-23 04:00:00,Metformin
1543,Acetaminophen,I took Acetaminophen and experienced panic and redness. It helped but had side effects.,4,2024-03-06 20:00:00,Acetaminophen
1544,Acetaminophen,I took Acetaminophen and experienced redness. It helped but had side effects.,1,2025-01-14 14:00:00,Acetaminophen
1545,Metformin,I took Metformin and experienced headache. It helped but had side effects.,5,2024-03-14 07:00:00,Metformin
1546,Tylenol,I took Tylenol and experienced anxiety and chest pain. It helped but had side effects.,2,2024-05-17 21:00:00,Acetaminophen
1547,Ibuprofen,I took Ibuprofen and experienced panic and tremor and vomiting. It helped but had side effects.,1,2025-06-21 23:00:00,Ibuprofen
1548,Ibuprofen,I took Ibuprofen and experienced brain fog. It helped but had side effects.,4,2024-12-05 23:00:00,Ibuprofen
1549,Tylenol,I took Tylenol and experienced bloating. It helped but had side effects.,1,2025-09-05 20:00:00,Acetaminophen
1550,Ibuprofen,I took Ibuprofen and experienced rash and blood pressure and redness. It helped but had side effects.,3,2025-03-26 21:00:00,Ibuprofen
1551,Advil,I took Advil and experienced constipation. It helped but had side effects.,1,2025-07-04 17:00:00,Ibuprofen
1552,Advil,I took Advil and experienced irritable and panic. It helped but had side effects.,5,2024-12-07 05:00:00,Ibuprofen
1553,Glucophage,I took Glucophage and experienced anxiety and irritable. It helped but had side effects.,4,2025-01-03 22:00:00,Metformin
1554,Advil,I took Advil and experienced palpitations and vomiting. It helped but had side effects.,5,2024-04-01 06:00:00,Ibuprofen
1555,Acetaminophen,I took Acetaminophen and experienced redness and hives and nausea. It helped but had side effects.,5,2024-02-07 10:00:00,Acetaminophen
1556,Ibuprofen,I took Ibuprofen and experienced constipation and panic and insomnia. It helped but had side effects.,3,2024-02-07 02:00:00,Ibuprofen
1557,Acetaminophen,I took Acetaminophen and experienced brain fog and blood pressure and hives. It helped but had side effects.,3,2024-11-05 20:00:00,Acetaminophen
1558,Glucophage,I took Glucophage and experienced hives. It helped but had side effects.,3,2025-04-27 13:00:00,Metformin
1559,Ibuprofen,I took Ibuprofen and experienced palpitations. It helped but had side effects.,5,2024-08-10 11:00:00,Ibuprofen
1560,Glucophage,I took Glucophage and experienced dizzy. It helped but had side effects.,1,2025-06-29 06:00:00,Metformin
1561,Advil,I took Advil and experienced dizzy and fatigue. It helped but had side effects.,1,2025-09-03 22:00:00,Ibuprofen
1562,Metformin,I took Metformin and experienced blood pressure. It helped but had side effects.,1,2025-05-31 07:00:00,Metformin
1563,Acetaminophen,I took Acetaminophen and experienced rash. It helped but had side effects.,4,2024-12-14 22:00:00,Acetaminophen
1564,Tylenol,I took Tylenol and experienced rash. It helped but had side effects.,4,2024-07-30 05:00:00,Acetaminophen
1565,Advil,I took Advil and experienced blood pressure. It helped but had side effects.,3,2025-01-04 14:00:00,Ibuprofen
1566,Acetaminophen,I took Acetaminophen and experienced headache. It helped but had side effects.,2,2024-09-26 13:00:00,Acetaminophen
1567,Tylenol,I took Tylenol and experienced stomach cramps. It helped but had side effects.,3,2024-07-19 16:00:00,Acetaminophen
1568,Acetaminophen,I took Acetaminophen and experienced vomiting. It helped but had side effects.,1,2024-01-13 00:00:00,Acetaminophen
1569,Tylenol,I took Tylenol and experienced brain fog. It helped but had side effects.,5,2024-03-16 16:00:00,Acetaminophen
1570,Ibuprofen,I took Ibuprofen and experienced chest pain and nausea. It helped but had side effects.,4,2024-04-20 15:00:00,Ibuprofen
1571,Advil,I took Advil and experienced palpitations. It helped but had side effects.,2,2024-04-29 14:00:00,Ibuprofen
1572,Ibuprofen,I took Ibuprofen and experienced brain fog. It helped but had side effects.,5,2024-04-08 02:00:00,Ibuprofen
1573,Acetaminophen,I took Acetaminophen and experienced nausea. It helped but had side effects.,2,2025-04-03 01:00:00,Acetaminophen
1574,Glucophage,I took Glucophage and experienced rash and nausea and chest pain. It helped but had side effects.,5,2024-10-11 10:00:00,Metformin
1575,Metformin,I took Metformin and experienced headache and irritable and panic. It helped but had side effects.,3,2024-12-17 03:00:00,Metformin
1576,Ibuprofen,I took Ibuprofen and experienced vomiting and panic and bloating. It helped but had side effects.,3,2025-09-03 05:00:00,Ibuprofen
1577,Advil,I took Advil and experienced diarrhea. It helped but had side effects.,1,2024-11-17 15:00:00,Ibuprofen
1578,Glucophage,I took Glucophage and experienced anxiety and chest pain. It helped but had side effects.,1,2025-01-14 11:00:00,Metformin
1579,Acetaminophen,I took Acetaminophen and experienced panic. It helped but had side effects.,2,2025-02-20 00:00:00,Acetaminophen
1580,Tylenol,I took Tylenol and experienced stomach cramps and hives and redness. It helped but had side effects.,2,2024-02-03 22:00:00,Acetaminophen
1581,Acetaminophen,I took Acetaminophen and experienced insomnia and brain fog and vomiting. It helped but had side effects.,1,2024-03-17 16:00:00,Acetaminophen
1582,Advil,I took Advil and experienced itching and fatigue. It helped but had side effects.,5,2024-08-12 00:00:00,Ibuprofen
1583,Glucophage,I took Glucophage and experienced constipation and hives and chest pain. It helped but had side effects.,4,2024-11-05 14:00:00,Metformin
1584,Glucophage,I took Glucophage and experienced palpitations and brain fog. It helped but had side effects.,3,2025-07-28 07:00:00,Metformin
1585,Ibuprofen,I took Ibuprofen and experienced palpitations. It helped but had side effects.,2,2024-07-09 17:00:00,Ibuprofen
1586,Tylenol,I took Tylenol and experienced constipation and palpitations and dizzy. It helped but had side effects.,3,2024-06-22 23:00:00,Acetaminophen
1587,Acetaminophen,I took Acetaminophen and experienced blood pressure and fatigue. It helped but had side effects.,1,2025-03-08 00:00:00,Acetaminophen
1588,Metformin,I took Metformin and experienced constipation. It helped but had side effects.,2,2024-11-17 08:00:00,Metformin
1589,Glucophage,I took Glucophage and experienced insomnia. It helped but had side effects.,5,2024-11-06 05:00:00,Metformin
1590,Tylenol,I took Tylenol and experienced blood pressure and stomach cramps and hives. It helped but had side effects.,4,2024-09-22 11:00:00,Acetaminophen
1591,Tylenol,I took Tylenol and experienced stomach cramps and irritable and chest pain. It helped but had side effects.,1,2024-05-05 14:00:00,Acetaminophen
1592,Ibuprofen,I took Ibuprofen and experienced redness. It helped but had side effects.,3,2024-04-21 01:00:00,Ibuprofen
1593,Advil,I took Advil and experienced stomach cramps. It helped but had side effects.,3,2025-04-12 18:00:00,Ibuprofen
1594,Metformin,I took Metformin and experienced tremor and hives and chest pain. It helped but had side effects.,4,2024-11-15 08:00:00,Metformin
1595,Glucophage,I took Glucophage and experienced redness and fatigue. It helped but had side effects.,4,2025-02-03 06:00:00,Metformin
1596,Advil,I took Advil and experienced depression and nausea and dizzy. It helped but had side effects.,5,2025-06-20 00:00:00,Ibuprofen
1597,Advil,I took Advil and experienced hives and fatigue and tremor. It helped but had side effects.,3,2025-02-28 19:00:00,Ibuprofen
1598,Metformin,I took Metformin and experienced headache. It helped but had side effects.,3,2024-09-06 07:00:00,Metformin
1599,Tylenol,I took Tylenol and experienced nausea and itching and headache. It helped but had side effects.,3,2024-04-07 09:00:00,Acetaminophen
1600,Ibuprofen,I took Ibuprofen and experienced chest pain and anxiety. It helped but had side effects.,1,2024-08-12 19:00:00,Ibuprofen
1601,Tylenol,I took Tylenol and experienced insomnia. It helped but had side effects.,5,2025-04-03 11:00:00,Acetaminophen
1602,Acetaminophen,I took Acetaminophen and experienced stomach cramps. It helped but had side effects.,1,2025-02-09 05:00:00,Acetaminophen
1603,Advil,I took Advil and experienced chest pain. It helped but had side effects.,4,2025-07-27 22:00:00,Ibuprofen
1604,Tylenol,I took Tylenol and experienced diarrhea. It helped but had side effects.,3,2024-02-29 14:00:00,Acetaminophen
1605,Advil,I took Advil and experienced irritable. It helped but had side effects.,3,2024-02-13 03:00:00,Ibuprofen
1606,Metformin,I took Metformin and experienced vomiting. It helped but had side effects.,1,2024-06-13 13:00:00,Metformin
1607,Metformin,I took Metformin and experienced depression. It helped but had side effects.,5,2024-05-27 13:00:00,Metformin
1608,Metformin,I took Metformin and experienced headache and stomach cramps and tremor. It helped but had side effects.,5,2024-09-11 12:00:00,Metformin
1609,Metformin,I took Metformin and experienced redness and stomach cramps and anxiety. It helped but had side effects.,2,2024-08-18 14:00:00,Metformin
1610,Tylenol,I took Tylenol and experienced hives and irritable. It helped but had side effects.,4,2024-01-17 02:00:00,Acetaminophen
1611,Ibuprofen,I took Ibuprofen and experienced depression and fatigue and blood pressure. It helped but had side effects.,2,2024-06-16 22:00:00,Ibuprofen
1612,Tylenol,I took Tylenol and experienced itching. It helped but had side effects.,1,2025-08-13 09:00:00,Acetaminophen
1613,Tylenol,I took Tylenol and experienced palpitations. It helped but had side effects.,5,2025-03-17 07:00:00,Acetaminophen
1614,Glucophage,I took Glucophage and experienced chest pain and fatigue and stomach cramps. It helped but had side effects.,1,2024-01-06 22:00:00,Metformin
1615,Ibuprofen,I took Ibuprofen and experienced dizzy and brain fog. It helped but had side effects.,5,2025-02-14 00:00:00,Ibuprofen
1616,Tylenol,I took Tylenol and experienced panic. It helped but had side effects.,2,2025-02-06 11:00:00,Acetaminophen
1617,Glucophage,I took Glucophage and experienced constipation. It helped but had side effects.,1,2024-05-15 01:00:00,Metformin
1618,Acetaminophen,I took Acetaminophen and experienced vomiting and constipation and redness. It helped but had side effects.,5,2024-11-10 05:00:00,Acetaminophen
1619,Tylenol,I took Tylenol and experienced diarrhea. It helped but had side effects.,3,2025-04-13 17:00:00,Acetaminophen
1620,Glucophage,I took Glucophage and experienced diarrhea and vomiting and depression. It helped but had side effects.,5,2024-03-23 01:00:00,Metformin
1621,Glucophage,I took Glucophage and experienced chest pain. It helped but had side effects.,3,2024-02-10 04:00:00,Metformin
1622,Glucophage,I took Glucophage and experienced fatigue and tremor and dizzy. It helped but had side effects.,1,2025-03-30 13:00:00,Metformin
1623,Ibuprofen,I took Ibuprofen and experienced brain fog and tremor and vomiting. It helped but had side effects.,5,2025-04-12 21:00:00,Ibuprofen
1624,Tylenol,I took Tylenol and experienced rash and fatigue. It helped but had side effects.,5,2025-02-25 08:00:00,Acetaminophen
1625,Tylenol,I took Tylenol and experienced headache and insomnia. It helped but had side effects.,2,2024-08-31 00:00:00,Acetaminophen
1626,Advil,I took Advil and experienced vomiting and depression and headache. It helped but had side effects.,3,2025-08-07 10:00:00,Ibuprofen
1627,Acetaminophen,I took Acetaminophen and experienced insomnia. It helped but had side effects.,4,2024-06-02 11:00:00,Acetaminophen
1628,Ibuprofen,I took Ibuprofen and experienced blood pressure and tremor. It helped but had side effects.,3,2025-07-31 20:00:00,Ibuprofen
1629,Acetaminophen,I took Acetaminophen and experienced itching and chest pain and insomnia. It helped but had side effects.,4,2024-06-29 05:00:00,Acetaminophen
1630,Glucophage,I took Glucophage and experienced nausea. It helped but had side effects.,1,2025-09-10 02:00:00,Metformin
1631,Advil,I took Advil and experienced blood pressure and irritable and brain fog. It helped but had side effects.,5,2025-05-12 12:00:00,Ibuprofen
1632,Metformin,I took Metformin and experienced nausea and irritable. It helped but had side effects.,2,2025-06-19 07:00:00,Metformin
1633,Metformin,I took Metformin and experienced chest pain. It helped but had side effects.,3,2024-12-06 15:00:00,Metformin
1634,Glucophage,I took Glucophage and experienced stomach cramps. It helped but had side effects.,5,2024-10-31 15:00:00,Metformin
1635,Glucophage,I took Glucophage and experienced tremor. It helped but had side effects.,4,2024-04-18 20:00:00,Metformin
1636,Metformin,I took Metformin and experienced stomach cramps and irritable and fatigue. It helped but had side effects.,3,2024-07-29 15:00:00,Metformin
1637,Glucophage,I took Glucophage and experienced blood pressure. It helped but had side effects.,5,2024-12-25 16:00:00,Metformin
1638,Glucophage,I took Glucophage and experienced headache. It helped but had side effects.,1,2025-01-10 19:00:00,Metformin
1639,Advil,I took Advil and experienced nausea and diarrhea. It helped but had side effects.,1,2024-04-06 17:00:00,Ibuprofen
1640,Glucophage,I took Glucophage and experienced anxiety and headache. It helped but had side effects.,5,2024-01-21 17:00:00,Metformin
1641,Advil,I took Advil and experienced tremor. It helped but had side effects.,1,2025-06-14 08:00:00,Ibuprofen
1642,Ibuprofen,I took Ibuprofen and experienced nausea. It helped but had side effects.,4,2024-03-25 10:00:00,Ibuprofen
1643,Metformin,I took Metformin and experienced hives. It helped but had side effects.,5,2025-04-24 20:00:00,Metformin
1644,Glucophage,I took Glucophage and experienced bloating and dizzy and headache. It helped but had side effects.,2,2025-01-30 11:00:00,Metformin
1645,Metformin,I took Metformin and experienced dizzy. It helped but had side effects.,4,2024-06-14 13:00:00,Metformin
1646,Metformin,I took Metformin and experienced brain fog. It helped but had side effects.,1,2025-06-01 15:00:00,Metformin
1647,Advil,I took Advil and experienced rash. It helped but had side effects.,2,2025-06-22 17:00:00,Ibuprofen
1648,Glucophage,I took Glucophage and experienced rash. It helped but had side effects.,2,2025-03-28 18:00:00,Metformin
1649,Advil,I took Advil and experienced bloating and rash. It helped but had side effects.,1,2024-11-11 16:00:00,Ibuprofen
1650,Tylenol,I took Tylenol and experienced insomnia. It helped but had side effects.,1,2024-09-10 02:00:00,Acetaminophen
1651,Acetaminophen,I took Acetaminophen and experienced rash and blood pressure. It helped but had side effects.,1,2025-07-10 11:00:00,Acetaminophen
1652,Tylenol,I took Tylenol and experienced bloating. It helped but had side effects.,3,2025-02-14 15:00:00,Acetaminophen
1653,Glucophage,I took Glucophage and experienced anxiety. It helped but had side effects.,5,2024-09-04 08:00:00,Metformin
1654,Metformin,I took Metformin and experienced palpitations and stomach cramps and vomiting. It helped but had side effects.,1,2024-07-20 05:00:00,Metformin
1655,Metformin,I took Metformin and experienced blood pressure and fatigue. It helped but had side effects.,2,2024-01-06 23:00:00,Metformin
1656,Advil,I took Advil and experienced fatigue. It helped but had side effects.,2,2024-05-31 21:00:00,Ibuprofen
1657,Advil,I took Advil and experienced diarrhea and insomnia. It helped but had side effects.,5,2024-09-28 15:00:00,Ibuprofen
1658,Metformin,I took Metformin and experienced irritable. It helped but had side effects.,5,2025-07-29 06:00:00,Metformin
1659,Advil,I took Advil and experienced redness. It helped but had side effects.,2,2025-09-09 18:00:00,Ibuprofen
1660,Glucophage,I took Glucophage and experienced stomach cramps. It helped but had side effects.,3,2024-03-11 19:00:00,Metformin
1661,Ibuprofen,I took Ibuprofen and experienced redness. It helped but had side effects.,1,2024-07-02 10:00:00,Ibuprofen
1662,Glucophage,I took Glucophage and experienced nausea. It helped but had side effects.,4,2025-09-01 12:00:00,Metformin
1663,Tylenol,I took Tylenol and experienced brain fog and fatigue and redness. It helped but had side effects.,1,2025-08-28 16:00:00,Acetaminophen
1664,Metformin,I took Metformin and experienced nausea and chest pain. It helped but had side effects.,5,2024-09-20 14:00:00,Metformin
1665,Metformin,I took Metformin and experienced blood pressure. It helped but had side effects.,5,2025-02-01 18:00:00,Metformin
1666,Metformin,I took Metformin and experienced headache. It helped but had side effects.,1,2024-04-15 12:00:00,Metformin
1667,Metformin,I took Metformin and experienced headache and palpitations and chest pain. It helped but had side effects.,5,2024-02-13 02:00:00,Metformin
1668,Acetaminophen,I took Acetaminophen and experienced hives and palpitations and nausea. It helped but had side effects.,5,2024-06-09 06:00:00,Acetaminophen
1669,Advil,I took Advil and experienced tremor and insomnia. It helped but had side effects.,1,2024-08-19 13:00:00,Ibuprofen
1670,Ibuprofen,I took Ibuprofen and experienced depression and brain fog. It helped but had side effects.,2,2024-01-22 01:00:00,Ibuprofen
1671,Metformin,I took Metformin and experienced hives. It helped but had side effects.,5,2024-05-02 14:00:00,Metformin
1672,Metformin,I took Metformin and experienced stomach cramps. It helped but had side effects.,5,2025-04-17 08:00:00,Metformin
1673,Advil,I took Advil and experienced stomach cramps. It helped but had side effects.,3,2025-05-14 09:00:00,Ibuprofen
1674,Advil,I took Advil and experienced irritable and diarrhea. It helped but had side effects.,2,2025-04-02 23:00:00,Ibuprofen
1675,Metformin,I took Metformin and experienced dizzy and brain fog and nausea. It helped but had side effects.,1,2024-12-03 07:00:00,Metformin
1676,Glucophage,I took Glucophage and experienced fatigue. It helped but had side effects.,3,2024-03-04 05:00:00,Metformin
1677,Tylenol,I took Tylenol and experienced dizzy and brain fog and nausea. It helped but had side effects.,2,2024-10-12 16:00:00,Acetaminophen
1678,Acetaminophen,I took Acetaminophen and experienced diarrhea. It helped but had side effects.,3,2024-10-01 16:00:00,Acetaminophen
1679,Metformin,I took Metformin and experienced dizzy and headache and bloating. It helped but had side effects.,4,2024-03-12 03:00:00,Metformin
1680,Ibuprofen,I took Ibuprofen and experienced headache and constipation and fatigue. It helped but had side effects.,5,2025-08-20 13:00:00,Ibuprofen
1681,Tylenol,I took Tylenol and experienced vomiting. It helped but had side effects.,3,2025-06-25 09:00:00,Acetaminophen
1682,Tylenol,I took Tylenol and experienced itching. It helped but had side effects.,4,2024-09-14 00:00:00,Acetaminophen
1683,Acetaminophen,I took Acetaminophen and experienced panic. It helped but had side effects.,3,2024-06-04 12:00:00,Acetaminophen
1684,Acetaminophen,I took Acetaminophen and experienced headache. It helped but had side effects.,5,2025-03-27 09:00:00,Acetaminophen
1685,Advil,I took Advil and experienced depression and vomiting and nausea. It helped but had side effects.,4,2025-02-05 04:00:00,Ibuprofen
1686,Metformin,I took Metformin and experienced diarrhea and brain fog and blood pressure. It helped but had side effects.,1,2025-05-11 09:00:00,Metformin
1687,Metformin,I took Metformin and experienced stomach cramps. It helped but had side effects.,1,2024-02-17 01:00:00,Metformin
1688,Advil,I took Advil and experienced tremor and itching. It helped but had side effects.,4,2025-04-27 22:00:00,Ibuprofen
1689,Advil,I took Advil and experienced hives and bloating and panic. It helped but had side effects.,3,2024-02-18 09:00:00,Ibuprofen
1690,Glucophage,I took Glucophage and experienced insomnia. It helped but had side effects.,1,2024-06-03 07:00:00,Metformin
1691,Tylenol,I took Tylenol and experienced tremor. It helped but had side effects.,2,2024-10-11 23:00:00,Acetaminophen
1692,Advil,I took Advil and experienced irritable. It helped but had side effects.,3,2024-05-01 02:00:00,Ibuprofen
1693,Ibuprofen,I took Ibuprofen and experienced insomnia and fatigue. It helped but had side effects.,5,2024-03-30 15:00:00,Ibuprofen
1694,Tylenol,I took Tylenol and experienced brain fog and depression. It helped but had side effects.,4,2024-11-18 22:00:00,Acetaminophen
1695,Glucophage,I took Glucophage and experienced brain fog and rash. It helped but had side effects.,1,2025-03-01 01:00:00,Metformin
1696,Advil,I took Advil and experienced headache. It helped but had side effects.,5,2025-03-05 21:00:00,Ibuprofen
1697,Advil,I took Advil and experienced diarrhea. It helped but had side effects.,3,2025-08-26 21:00:00,Ibuprofen
1698,Ibuprofen,I took Ibuprofen and experienced irritable. It helped but had side effects.,5,2024-06-30 03:00:00,Ibuprofen
1699,Advil,I took Advil and experienced rash. It helped but had side effects.,2,2025-04-03 14:00:00,Ibuprofen
1700,Tylenol,I took Tylenol and experienced fatigue. It helped but had side effects.,5,2024-10-23 04:00:00,Acetaminophen
1701,Ibuprofen,I took Ibuprofen and experienced hives. It helped but had side effects.,1,2024-05-08 09:00:00,Ibuprofen
1702,Advil,I took Advil and experienced bloating. It helped but had side effects.,1,2025-04-01 09:00:00,Ibuprofen
1703,Glucophage,I took Glucophage and experienced chest pain and dizzy and redness. It helped but had side effects.,2,2024-02-03 01:00:00,Metformin
1704,Glucophage,I took Glucophage and experienced constipation and chest pain. It helped but had side effects.,1,2025-05-18 07:00:00,Metformin
1705,Acetaminophen,I took Acetaminophen and experienced vomiting and headache. It helped but had side effects.,1,2024-10-06 18:00:00,Acetaminophen
1706,Ibuprofen,I took Ibuprofen and experienced hives. It helped but had side effects.,4,2025-06-17 12:00:00,Ibuprofen
1707,Acetaminophen,I took Acetaminophen and experienced constipation and dizzy and palpitations. It helped but had side effects.,5,2024-11-04 19:00:00,Acetaminophen
1708,Advil,I took Advil and experienced vomiting. It helped but had side effects.,2,2024-03-20 17:00:00,Ibuprofen
1709,Acetaminophen,I took Acetaminophen and experienced irritable and depression and rash. It helped but had side effects.,5,2025-07-06 02:00:00,Acetaminophen
1710,Ibuprofen,I took Ibuprofen and experienced dizzy. It helped but had side effects.,1,2024-03-15 03:00:00,Ibuprofen
1711,Tylenol,I took Tylenol and experienced redness and bloating. It helped but had side effects.,5,2024-07-16 18:00:00,Acetaminophen
1712,Advil,I took Advil and experienced itching. It helped but had side effects.,2,2025-08-14 07:00:00,Ibuprofen
1713,Metformin,I took Metformin and experienced insomnia and nausea and chest pain. It helped but had side effects.,2,2024-06-10 01:00:00,Metformin
1714,Glucophage,I took Glucophage and experienced insomnia and panic. It helped but had side effects.,3,2025-05-12 10:00:00,Metformin
1715,Tylenol,I took Tylenol and experienced insomnia and chest pain and brain fog. It helped but had side effects.,5,2024-04-18 16:00:00,Acetaminophen
1716,Metformin,I took Metformin and experienced palpitations. It helped but had side effects.,3,2024-08-04 23:00:00,Metformin
1717,Metformin,I took Metformin and experienced constipation and itching and dizzy. It helped but had side effects.,2,2024-11-29 12:00:00,Metformin
1718,Tylenol,I took Tylenol and experienced nausea and chest pain. It helped but had side effects.,2,2024-04-26 22:00:00,Acetaminophen
1719,Metformin,I took Metformin and experienced stomach cramps and chest pain. It helped but had side effects.,1,2024-04-26 04:00:00,Metformin
1720,Metformin,I took Metformin and experienced depression and brain fog and insomnia. It helped but had side effects.,5,2025-03-27 23:00:00,Metformin
1721,Tylenol,I took Tylenol and experienced diarrhea and chest pain. It helped but had side effects.,4,2024-03-16 20:00:00,Acetaminophen
1722,Ibuprofen,I took Ibuprofen and experienced vomiting. It helped but had side effects.,2,2025-08-22 12:00:00,Ibuprofen
1723,Acetaminophen,I took Acetaminophen and experienced itching and irritable. It helped but had side effects.,5,2024-06-16 12:00:00,Acetaminophen
1724,Tylenol,I took Tylenol and experienced brain fog and tremor and headache. It helped but had side effects.,5,2025-02-07 13:00:00,Acetaminophen
1725,Tylenol,I took Tylenol and experienced insomnia and brain fog. It helped but had side effects.,1,2024-04-19 07:00:00,Acetaminophen
1726,Advil,I took Advil and experienced bloating and anxiety. It helped but had side effects.,5,2024-03-02 02:00:00,Ibuprofen
1727,Metformin,I took Metformin and experienced headache. It helped but had side effects.,5,2025-09-10 09:00:00,Metformin
1728,Advil,I took Advil and experienced vomiting and constipation and diarrhea. It helped but had side effects.,4,2025-04-09 07:00:00,Ibuprofen
1729,Glucophage,I took Glucophage and experienced insomnia and diarrhea and depression. It helped but had side effects.,2,2025-02-22 23:00:00,Metformin
1730,Advil,I took Advil and experienced blood pressure. It helped but had side effects.,5,2025-07-04 02:00:00,Ibuprofen
1731,Ibuprofen,I took Ibuprofen and experienced constipation. It helped but had side effects.,1,2025-03-21 21:00:00,Ibuprofen
1732,Tylenol,I took Tylenol and experienced bloating. It helped but had side effects.,2,2025-05-18 03:00:00,Acetaminophen
1733,Glucophage,I took Glucophage and experienced panic. It helped but had side effects.,4,2024-07-06 10:00:00,Metformin
1734,Acetaminophen,I took Acetaminophen and experienced fatigue. It helped but had side effects.,5,2024-07-11 14:00:00,Acetaminophen
1735,Tylenol,I took Tylenol and experienced anxiety. It helped but had side effects.,1,2024-10-02 14:00:00,Acetaminophen
1736,Tylenol,I took Tylenol and experienced nausea. It helped but had side effects.,4,2025-01-14 02:00:00,Acetaminophen
1737,Glucophage,I took Glucophage and experienced panic. It helped but had side effects.,4,2025-05-17 16:00:00,Metformin
1738,Ibuprofen,I took Ibuprofen and experienced fatigue and diarrhea and rash. It helped but had side effects.,2,2025-03-19 23:00:00,Ibuprofen
1739,Metformin,I took Metformin and experienced insomnia and brain fog. It helped but had side effects.,2,2025-08-13 21:00:00,Metformin
1740,Tylenol,I took Tylenol and experienced depression and rash. It helped but had side effects.,5,2025-08-21 22:00:00,Acetaminophen
1741,Ibuprofen,I took Ibuprofen and experienced panic and itching and palpitations. It helped but had side effects.,1,2024-01-02 00:00:00,Ibuprofen
1742,Glucophage,I took Glucophage and experienced bloating and chest pain and dizzy. It helped but had side effects.,1,2025-01-27 14:00:00,Metformin
1743,Advil,I took Advil and experienced tremor. It helped but had side effects.,3,2025-05-16 19:00:00,Ibuprofen
1744,Advil,I took Advil and experienced palpitations and hives and stomach cramps. It helped but had side effects.,3,2024-09-25 02:00:00,Ibuprofen
1745,Glucophage,I took Glucophage and experienced insomnia. It helped but had side effects.,4,2025-08-02 04:00:00,Metformin
1746,Ibuprofen,I took Ibuprofen and experienced palpitations. It helped but had side effects.,3,2024-01-02 06:00:00,Ibuprofen
